timestamp,elapsed_seconds,rpm,speed_kmh,coolant_temp_c,intake_temp_c,throttle_pos_pct,engine_load_pct,short_fuel_trim_pct,long_fuel_trim_pct,maf_g_per_sec,battery_voltage,dtc_codes
2024-03-15 09:01:54.000,114.0,2151,54.8,52.8,32.7,28.2,34.4,2.16,2.82,12.79,13.87,[]
2024-03-15 09:01:54.500,114.5,2155,54.5,52.9,32.4,27.4,30.7,1.54,2.47,12.61,13.91,[]
2024-03-15 09:01:55.000,115.0,2177,54.2,53.0,32.9,26.9,28.7,1.37,2.21,12.79,14.0,[]
2024-03-15 09:01:55.500,115.5,2242,56.8,53.1,32.4,28.5,28.3,0.7,1.82,13.23,13.84,[]
2024-03-15 09:01:56.000,116.0,2217,55.6,53.2,32.3,26.1,31.2,1.52,1.92,13.36,13.85,[]
2024-03-15 09:01:56.500,116.5,2243,56.5,53.3,33.2,28.5,29.4,2.19,2.01,12.91,13.91,[]
2024-03-15 09:01:57.000,117.0,2193,56.9,53.4,33.1,27.9,35.3,1.04,2.49,12.74,13.82,[]
2024-03-15 09:01:57.500,117.5,2237,57.5,53.5,32.7,27.4,30.6,1.57,2.16,13.0,13.82,[]
2024-03-15 09:01:58.000,118.0,2275,58.5,53.6,33.2,28.4,30.8,1.32,2.58,13.39,13.91,[]
2024-03-15 09:01:58.500,118.5,2244,56.4,53.7,31.8,28.9,30.0,1.83,2.26,13.74,13.87,[]
2024-03-15 09:01:59.000,119.0,2263,58.3,53.8,31.3,30.6,33.2,0.94,2.21,13.29,13.9,[]
2024-03-15 09:01:59.500,119.5,2319,59.2,53.9,32.4,28.0,29.9,2.52,1.91,13.35,13.8,[]
2024-03-15 09:02:00.000,120.0,1412,48.7,54.0,33.2,31.5,32.9,0.84,2.35,9.19,13.94,[]
2024-03-15 09:02:00.500,120.5,1411,50.3,54.1,32.8,32.6,31.7,1.47,1.96,9.13,13.89,[]
2024-03-15 09:02:01.000,121.0,1365,49.7,54.2,32.8,32.0,33.9,1.85,2.59,9.02,13.86,[]
2024-03-15 09:02:01.500,121.5,1307,48.1,54.3,32.6,32.4,35.3,1.51,2.23,8.75,13.93,[]
2024-03-15 09:02:02.000,122.0,1376,47.7,54.4,32.6,30.5,31.8,1.42,2.33,8.73,13.9,[]
2024-03-15 09:02:02.500,122.5,1395,48.4,54.5,33.1,30.4,33.2,0.51,2.65,9.09,13.98,[]
2024-03-15 09:02:03.000,123.0,1313,48.3,54.6,32.5,33.0,34.8,1.33,2.22,8.37,14.04,[]
2024-03-15 09:02:03.500,123.5,1340,47.5,54.7,32.4,30.4,28.8,1.15,2.11,8.27,13.95,[]
2024-03-15 09:02:04.000,124.0,1300,48.2,54.8,33.6,32.5,32.2,1.36,2.43,8.46,14.0,[]
2024-03-15 09:02:04.500,124.5,1359,47.0,54.9,32.2,32.0,35.2,1.14,2.6,8.7,13.93,[]
2024-03-15 09:02:05.000,125.0,1316,46.8,55.0,33.1,32.9,32.3,2.01,2.55,8.89,14.01,[]
2024-03-15 09:02:05.500,125.5,1316,46.1,55.1,32.1,30.8,30.9,2.27,1.9,8.47,13.94,[]
2024-03-15 09:02:06.000,126.0,1315,47.0,55.2,32.6,31.3,30.6,1.38,2.57,8.21,13.99,[]
2024-03-15 09:02:06.500,126.5,1345,47.0,55.3,32.2,32.3,33.2,1.71,1.98,8.63,13.92,[]
2024-03-15 09:02:07.000,127.0,1302,45.9,55.4,32.9,33.5,33.1,1.81,2.16,8.52,13.98,[]
2024-03-15 09:02:07.500,127.5,1310,44.8,55.5,33.5,32.6,33.3,2.19,2.04,8.7,13.88,[]
2024-03-15 09:02:08.000,128.0,1264,45.5,55.6,33.0,32.4,33.0,1.48,2.74,8.42,13.92,[]
2024-03-15 09:02:08.500,128.5,1274,45.5,55.7,33.0,33.1,33.0,2.61,2.71,8.16,13.92,[]
2024-03-15 09:02:09.000,129.0,1199,45.9,55.8,33.1,31.8,35.9,1.68,2.05,7.9,13.96,[]
2024-03-15 09:02:09.500,129.5,1304,44.7,55.9,33.2,31.6,31.0,2.16,2.1,8.52,13.88,[]
2024-03-15 09:02:10.000,130.0,1247,44.7,56.0,32.8,33.2,30.7,1.81,2.72,8.08,14.01,[]
2024-03-15 09:02:10.500,130.5,1317,44.1,56.1,32.4,34.4,35.2,1.24,2.43,8.46,14.01,[]
2024-03-15 09:02:11.000,131.0,1251,45.0,56.2,33.1,34.1,32.5,1.69,2.57,8.23,14.04,[]
2024-03-15 09:02:11.500,131.5,1204,43.6,56.3,31.6,34.4,33.1,0.83,2.24,7.94,14.01,[]
2024-03-15 09:02:12.000,132.0,1251,44.6,56.4,32.8,34.5,31.3,1.87,2.13,8.41,14.0,[]
2024-03-15 09:02:12.500,132.5,1262,43.9,56.5,32.8,33.8,32.8,1.63,2.33,8.41,14.05,[]
2024-03-15 09:02:13.000,133.0,1243,44.2,56.6,32.4,33.4,36.6,1.76,2.04,8.25,14.01,[]
2024-03-15 09:02:13.500,133.5,1212,43.9,56.7,32.9,34.9,31.6,1.7,2.38,8.19,13.96,[]
2024-03-15 09:02:14.000,134.0,1226,44.1,56.8,32.9,34.1,33.0,2.12,2.37,7.99,14.01,[]
2024-03-15 09:02:14.500,134.5,1220,42.8,56.9,32.6,33.7,36.6,1.74,2.29,8.32,14.04,[]
2024-03-15 09:02:15.000,135.0,1208,41.6,57.0,32.4,34.6,33.9,1.53,2.5,8.25,14.0,[]
2024-03-15 09:02:15.500,135.5,1212,42.3,57.1,32.8,36.6,35.8,1.68,2.27,8.12,14.05,[]
2024-03-15 09:02:16.000,136.0,1268,41.2,57.2,33.1,35.5,40.3,1.83,2.08,8.4,14.05,[]
2024-03-15 09:02:16.500,136.5,1198,42.1,57.3,33.3,37.5,36.6,2.12,2.74,7.64,14.02,[]
2024-03-15 09:02:17.000,137.0,1157,42.7,57.4,32.7,34.8,35.7,1.3,1.95,8.22,13.97,[]
2024-03-15 09:02:17.500,137.5,1230,41.9,57.5,33.3,33.9,32.5,1.6,2.31,7.88,13.96,[]
2024-03-15 09:02:18.000,138.0,1222,39.9,57.6,34.1,34.5,35.7,1.39,2.23,8.24,13.97,[]
2024-03-15 09:02:18.500,138.5,1192,41.6,57.7,33.1,35.8,31.5,2.29,2.46,7.96,14.03,[]
2024-03-15 09:02:19.000,139.0,1160,39.7,57.8,32.3,37.4,35.5,1.71,2.45,7.69,14.0,[]
2024-03-15 09:02:19.500,139.5,1144,40.4,57.9,32.2,36.7,33.9,1.61,2.53,7.72,13.99,[]
2024-03-15 09:02:20.000,140.0,1212,40.6,58.0,32.8,34.9,33.4,1.98,1.96,7.83,14.01,[]
2024-03-15 09:02:20.500,140.5,1204,40.1,58.1,32.8,32.8,30.5,1.87,2.35,7.71,13.96,[]
2024-03-15 09:02:21.000,141.0,1167,37.2,58.2,32.6,35.8,33.7,2.16,1.69,7.92,14.01,[]
2024-03-15 09:02:21.500,141.5,1156,39.9,58.3,32.7,35.8,34.4,0.99,2.28,7.86,13.98,[]
2024-03-15 09:02:22.000,142.0,1212,39.3,58.4,33.0,34.3,35.9,1.42,2.29,7.84,13.96,[]
2024-03-15 09:02:22.500,142.5,1227,41.1,58.5,32.9,35.0,35.6,1.55,2.11,8.41,14.01,[]
2024-03-15 09:02:23.000,143.0,1219,39.4,58.6,32.1,36.3,33.3,1.88,2.34,8.47,14.0,[]
2024-03-15 09:02:23.500,143.5,1233,40.2,58.7,32.8,34.2,31.9,2.49,2.5,8.28,13.95,[]
2024-03-15 09:02:24.000,144.0,1197,39.7,58.8,33.3,35.9,32.1,1.03,1.91,7.95,13.93,[]
2024-03-15 09:02:24.500,144.5,1223,40.2,58.9,32.6,34.1,35.7,0.95,1.85,8.38,13.97,[]
2024-03-15 09:02:25.000,145.0,1214,38.9,59.0,33.2,35.6,34.9,1.23,2.53,8.03,13.98,[]
2024-03-15 09:02:25.500,145.5,1200,36.7,59.1,33.1,34.1,34.9,1.24,2.49,8.13,13.94,[]
2024-03-15 09:02:26.000,146.0,1173,39.8,59.2,32.8,33.5,31.8,1.23,2.75,8.09,13.98,[]
2024-03-15 09:02:26.500,146.5,1238,38.1,59.3,33.2,33.9,34.6,1.49,2.26,8.28,13.95,[]
2024-03-15 09:02:27.000,147.0,1267,37.0,59.4,32.3,35.1,31.3,1.49,2.49,8.18,13.93,[]
2024-03-15 09:02:27.500,147.5,1179,38.1,59.5,33.3,35.8,35.7,1.05,2.37,7.92,13.99,[]
2024-03-15 09:02:28.000,148.0,1244,39.0,59.6,32.7,37.2,33.7,1.36,2.38,8.28,14.04,[]
2024-03-15 09:02:28.500,148.5,1209,37.8,59.7,33.0,35.0,34.4,2.07,2.66,8.05,13.96,[]
2024-03-15 09:02:29.000,149.0,1255,37.8,59.8,32.8,34.9,36.2,1.96,2.69,8.25,14.0,[]
2024-03-15 09:02:29.500,149.5,1241,35.3,59.9,32.4,34.7,35.8,1.44,1.63,8.12,13.97,[]
2024-03-15 09:02:30.000,150.0,1237,36.5,60.0,32.3,33.8,36.4,1.51,2.31,7.92,14.0,[]
2024-03-15 09:02:30.500,150.5,1259,35.9,60.1,32.9,34.7,29.5,1.68,2.4,8.45,14.01,[]
2024-03-15 09:02:31.000,151.0,1250,35.8,60.2,32.6,31.9,35.4,1.79,2.36,8.3,13.94,[]
2024-03-15 09:02:31.500,151.5,1299,36.3,60.3,33.6,34.0,34.0,1.67,3.16,8.6,13.91,[]
2024-03-15 09:02:32.000,152.0,1354,35.8,60.4,32.2,33.1,33.1,1.08,1.73,8.56,13.99,[]
2024-03-15 09:02:32.500,152.5,1263,36.4,60.5,32.4,33.2,37.0,1.04,1.93,8.26,14.02,[]
2024-03-15 09:02:33.000,153.0,1334,35.5,60.6,31.9,33.6,35.1,0.63,2.63,8.6,13.99,[]
2024-03-15 09:02:33.500,153.5,1268,35.1,60.7,32.7,32.5,34.6,1.0,1.53,8.27,13.94,[]
2024-03-15 09:02:34.000,154.0,1258,33.5,60.8,32.4,34.9,31.9,2.45,2.35,8.57,13.92,[]
2024-03-15 09:02:34.500,154.5,1276,34.8,60.9,32.7,31.7,32.0,2.23,2.56,8.69,13.94,[]
2024-03-15 09:02:35.000,155.0,1265,34.3,61.0,32.8,32.2,39.7,0.42,2.1,8.25,14.01,[]
2024-03-15 09:02:35.500,155.5,1267,32.5,61.1,32.9,33.0,29.9,1.12,2.58,8.16,14.03,[]
2024-03-15 09:02:36.000,156.0,1304,33.9,61.2,32.0,32.9,33.3,0.77,2.25,8.31,13.96,[]
2024-03-15 09:02:36.500,156.5,1328,32.8,61.3,32.6,32.6,35.6,2.59,2.45,8.34,14.02,[]
2024-03-15 09:02:37.000,157.0,1301,32.5,61.4,32.3,31.7,34.7,1.99,2.27,8.35,13.95,[]
2024-03-15 09:02:37.500,157.5,1252,33.2,61.5,32.8,31.5,31.4,1.04,1.92,8.34,13.95,[]
2024-03-15 09:02:38.000,158.0,1297,31.8,61.6,32.1,32.2,31.1,1.29,2.11,8.69,14.01,[]
2024-03-15 09:02:38.500,158.5,1277,32.0,61.7,33.6,31.8,32.5,1.36,1.84,8.32,13.99,[]
2024-03-15 09:02:39.000,159.0,1325,31.6,61.8,33.3,32.1,30.9,1.25,2.0,8.51,13.95,[]
2024-03-15 09:02:39.500,159.5,1289,32.5,61.9,32.6,32.3,32.2,1.81,2.27,8.45,13.99,[]
2024-03-15 09:02:40.000,160.0,1300,32.8,62.0,32.8,31.7,27.7,1.42,2.4,8.5,13.89,[]
2024-03-15 09:02:40.500,160.5,1336,33.4,62.1,32.6,31.7,33.3,2.34,2.1,8.71,14.04,[]
2024-03-15 09:02:41.000,161.0,1392,32.9,62.2,32.2,30.6,33.9,1.8,2.22,8.44,13.87,[]
2024-03-15 09:02:41.500,161.5,1309,32.1,62.3,32.3,31.3,33.9,1.34,2.21,8.65,13.87,[]
2024-03-15 09:02:42.000,162.0,1349,30.7,62.4,33.3,29.6,30.3,1.91,2.19,8.66,13.98,[]
2024-03-15 09:02:42.500,162.5,1392,32.5,62.5,32.3,31.6,34.2,1.93,2.96,8.79,13.92,[]
2024-03-15 09:02:43.000,163.0,1392,29.1,62.6,32.9,30.5,35.4,1.88,2.31,8.79,13.94,[]
2024-03-15 09:02:43.500,163.5,1422,31.4,62.7,33.1,30.1,30.3,1.1,2.45,9.26,13.96,[]
2024-03-15 09:02:44.000,164.0,1357,30.4,62.8,34.2,29.9,32.9,1.29,2.57,8.65,14.05,[]
2024-03-15 09:02:44.500,164.5,1382,29.8,62.9,32.1,31.0,32.9,2.29,2.22,8.63,13.93,[]
2024-03-15 09:02:45.000,165.0,1422,30.2,63.0,32.0,30.6,30.3,1.65,2.3,9.46,13.95,[]
2024-03-15 09:02:45.500,165.5,1418,30.2,63.1,32.5,29.5,26.2,1.56,1.73,8.94,13.97,[]
2024-03-15 09:02:46.000,166.0,1438,30.2,63.2,33.2,27.8,29.6,0.62,2.04,8.98,13.95,[]
2024-03-15 09:02:46.500,166.5,1451,27.7,63.3,33.0,26.2,32.7,0.78,2.88,9.25,13.93,[]
2024-03-15 09:02:47.000,167.0,1452,31.1,63.4,32.5,26.4,35.0,1.16,2.3,9.55,13.95,[]
2024-03-15 09:02:47.500,167.5,1542,30.7,63.5,33.0,28.9,30.5,2.01,2.59,9.61,13.9,[]
2024-03-15 09:02:48.000,168.0,1485,27.7,63.6,31.5,25.8,29.8,1.19,2.55,9.55,13.97,[]
2024-03-15 09:02:48.500,168.5,1465,27.9,63.7,32.5,28.8,31.7,1.82,2.09,9.3,13.96,[]
2024-03-15 09:02:49.000,169.0,1515,28.3,63.8,33.8,26.8,27.8,2.4,2.19,9.52,13.95,[]
2024-03-15 09:02:49.500,169.5,1513,29.2,63.9,33.3,27.1,32.3,1.96,1.81,9.34,13.92,[]
2024-03-15 09:02:50.000,170.0,1546,28.4,64.0,32.2,24.9,31.8,2.45,2.54,9.54,13.96,[]
2024-03-15 09:02:50.500,170.5,1548,28.6,64.1,33.8,27.6,31.7,1.03,2.47,9.67,13.98,[]
2024-03-15 09:02:51.000,171.0,1564,26.6,64.2,32.3,26.1,28.9,1.02,1.97,9.95,14.02,[]
2024-03-15 09:02:51.500,171.5,1557,26.7,64.3,33.5,24.6,28.7,1.03,2.24,9.83,14.03,[]
2024-03-15 09:02:52.000,172.0,1614,27.4,64.4,33.0,25.5,29.1,0.93,1.8,10.23,13.99,[]
2024-03-15 09:02:52.500,172.5,1562,28.1,64.5,33.2,25.3,30.2,1.78,2.26,9.75,13.94,[]
2024-03-15 09:02:53.000,173.0,1599,27.4,64.6,32.3,24.4,29.5,1.78,1.95,9.83,13.92,[]
2024-03-15 09:02:53.500,173.5,1639,25.8,64.7,33.0,24.1,33.0,1.62,2.3,10.17,13.95,[]
2024-03-15 09:02:54.000,174.0,1625,27.4,64.8,33.5,22.5,23.7,1.7,2.16,10.16,14.02,[]
2024-03-15 09:02:54.500,174.5,1630,25.2,64.9,32.8,25.5,32.5,1.04,2.53,10.08,14.02,[]
2024-03-15 09:02:55.000,175.0,1659,26.7,65.0,33.0,22.7,28.7,1.65,2.61,10.43,14.0,[]
2024-03-15 09:02:55.500,175.5,1702,24.7,65.1,33.1,23.5,29.0,0.29,2.39,10.51,13.94,[]
2024-03-15 09:02:56.000,176.0,1613,27.2,65.2,33.6,25.2,30.3,1.35,2.28,9.91,14.01,[]
2024-03-15 09:02:56.500,176.5,1737,25.1,65.3,33.2,23.8,30.6,1.54,2.26,10.78,13.9,[]
2024-03-15 09:02:57.000,177.0,1668,26.3,65.4,33.2,24.4,30.6,1.61,2.32,10.49,13.96,[]
2024-03-15 09:02:57.500,177.5,1741,25.6,65.5,33.9,21.4,27.9,0.92,2.48,10.87,13.88,[]
2024-03-15 09:02:58.000,178.0,1712,25.1,65.6,33.0,23.0,27.7,1.86,2.39,10.92,13.94,[]
2024-03-15 09:02:58.500,178.5,1762,24.8,65.7,32.3,22.7,30.7,2.33,2.43,10.78,13.94,[]
2024-03-15 09:02:59.000,179.0,1756,23.2,65.8,33.8,21.5,32.1,1.97,2.54,10.92,13.92,[]
2024-03-15 09:02:59.500,179.5,1753,25.1,65.9,31.8,21.2,28.1,1.7,2.6,10.42,13.9,[]
2024-03-15 09:03:00.000,180.0,1747,24.7,66.0,34.0,19.3,27.9,1.87,2.25,10.79,13.92,[]
2024-03-15 09:03:00.500,180.5,1785,24.2,66.1,33.2,20.6,28.3,1.69,2.55,10.92,13.91,[]
2024-03-15 09:03:01.000,181.0,1889,22.8,66.2,33.6,21.4,29.4,0.55,2.62,11.4,13.89,[]
2024-03-15 09:03:01.500,181.5,1839,26.4,66.3,32.3,20.7,29.8,1.88,2.69,11.25,13.94,[]
2024-03-15 09:03:02.000,182.0,1862,24.7,66.4,32.7,19.0,27.8,1.65,2.19,11.16,13.82,[]
2024-03-15 09:03:02.500,182.5,1889,23.3,66.5,33.6,19.2,30.6,1.57,2.27,11.66,13.9,[]
2024-03-15 09:03:03.000,183.0,1806,24.5,66.6,31.8,17.0,23.9,1.16,2.08,10.94,13.93,[]
2024-03-15 09:03:03.500,183.5,1857,23.4,66.7,31.6,17.0,27.3,1.69,2.79,11.28,13.93,[]
2024-03-15 09:03:04.000,184.0,1846,25.0,66.8,32.7,15.8,25.3,1.46,2.69,10.96,13.84,[]
2024-03-15 09:03:04.500,184.5,1884,23.0,66.9,33.0,19.0,26.1,1.36,2.64,11.13,13.98,[]
2024-03-15 09:03:05.000,185.0,1884,22.7,67.0,32.5,17.6,24.8,0.96,2.57,11.18,13.91,[]
2024-03-15 09:03:05.500,185.5,1938,23.4,67.1,32.5,17.1,21.9,1.7,2.62,11.63,13.9,[]
2024-03-15 09:03:06.000,186.0,1882,23.0,67.2,33.7,17.1,28.6,1.54,2.12,11.55,13.99,[]
2024-03-15 09:03:06.500,186.5,1926,23.0,67.3,33.1,15.8,22.8,1.97,1.86,11.75,14.0,[]
2024-03-15 09:03:07.000,187.0,1940,23.2,67.4,33.3,16.7,23.9,1.86,2.21,11.48,13.83,[]
2024-03-15 09:03:07.500,187.5,2004,23.2,67.5,33.1,16.5,25.8,0.48,2.06,12.11,13.84,[]
2024-03-15 09:03:08.000,188.0,1968,23.0,67.6,32.9,16.7,25.3,1.08,2.27,12.08,13.96,[]
2024-03-15 09:03:08.500,188.5,1973,23.6,67.7,32.7,14.4,27.0,1.62,2.45,11.96,13.85,[]
2024-03-15 09:03:09.000,189.0,2027,19.6,67.8,32.6,16.2,28.0,1.18,2.09,11.81,13.89,[]
2024-03-15 09:03:09.500,189.5,1957,22.1,67.9,32.9,15.4,26.9,1.8,2.49,12.01,13.93,[]
2024-03-15 09:03:10.000,190.0,1989,22.3,68.0,33.1,13.3,27.4,2.44,2.22,11.58,13.93,[]
2024-03-15 09:03:10.500,190.5,2062,22.6,68.1,32.9,15.8,27.6,1.6,2.77,12.57,13.9,[]
2024-03-15 09:03:11.000,191.0,2164,22.1,68.2,33.0,15.8,27.2,1.23,1.67,12.98,13.97,[]
2024-03-15 09:03:11.500,191.5,2090,22.7,68.3,33.1,15.9,20.8,1.74,1.95,12.2,13.95,[]
2024-03-15 09:03:12.000,192.0,2054,22.2,68.4,32.3,15.7,27.4,1.03,2.59,12.6,13.88,[]
2024-03-15 09:03:12.500,192.5,2089,20.7,68.5,33.0,19.3,26.2,2.07,2.88,12.19,13.98,[]
2024-03-15 09:03:13.000,193.0,2133,24.3,68.6,33.0,17.1,25.6,1.87,2.19,12.76,13.84,[]
2024-03-15 09:03:13.500,193.5,2069,23.8,68.7,32.7,17.5,28.7,1.47,2.33,12.24,13.91,[]
2024-03-15 09:03:14.000,194.0,2137,22.6,68.8,32.7,17.8,21.7,1.68,2.55,12.87,13.81,[]
2024-03-15 09:03:14.500,194.5,2180,20.4,68.9,33.5,19.8,24.0,1.71,2.79,12.88,13.97,[]
2024-03-15 09:03:15.000,195.0,2143,22.4,69.0,33.1,18.5,27.3,1.86,2.53,12.42,13.9,[]
2024-03-15 09:03:15.500,195.5,2209,21.5,69.1,32.8,20.6,30.2,1.63,2.09,13.22,13.94,[]
2024-03-15 09:03:16.000,196.0,2181,19.8,69.2,33.5,20.2,30.6,1.56,2.57,12.92,13.86,[]
2024-03-15 09:03:16.500,196.5,2238,20.5,69.3,33.8,19.0,29.7,2.18,2.15,13.52,13.88,[]
2024-03-15 09:03:17.000,197.0,2262,22.5,69.4,33.0,20.3,30.2,1.55,2.42,13.29,13.92,[]
2024-03-15 09:03:17.500,197.5,2270,21.3,69.5,33.5,19.3,27.4,1.54,2.63,13.04,13.98,[]
2024-03-15 09:03:18.000,198.0,2205,21.6,69.6,33.7,22.3,27.8,2.21,2.91,13.05,13.86,[]
2024-03-15 09:03:18.500,198.5,2286,22.6,69.7,32.8,22.5,29.6,2.19,2.48,13.52,13.88,[]
2024-03-15 09:03:19.000,199.0,2282,21.1,69.8,32.7,23.3,31.7,2.35,2.42,13.16,13.84,[]
2024-03-15 09:03:19.500,199.5,2276,20.8,69.9,32.1,20.1,27.1,1.16,2.31,13.19,13.96,[]
2024-03-15 09:03:20.000,200.0,2325,19.8,70.0,32.9,22.4,29.1,2.36,2.28,13.55,13.9,[]
2024-03-15 09:03:20.500,200.5,2291,21.3,70.1,33.1,22.9,30.6,0.41,2.75,13.33,13.83,[]
2024-03-15 09:03:21.000,201.0,2338,20.8,70.2,32.9,25.2,29.2,2.09,2.28,14.02,13.87,[]
2024-03-15 09:03:21.500,201.5,2396,21.8,70.3,31.6,23.2,27.9,1.9,2.17,14.39,13.84,[]
2024-03-15 09:03:22.000,202.0,2303,20.6,70.4,33.2,24.8,28.3,0.52,2.33,13.56,13.9,[]
2024-03-15 09:03:22.500,202.5,2323,21.7,70.5,33.2,23.4,30.7,2.35,2.01,13.86,13.88,[]
2024-03-15 09:03:23.000,203.0,2425,20.0,70.6,32.6,25.9,30.4,0.84,2.47,14.26,13.91,[]
2024-03-15 09:03:23.500,203.5,2378,19.3,70.7,33.1,24.5,28.3,1.5,2.13,13.83,13.84,[]
2024-03-15 09:03:24.000,204.0,2410,21.1,70.8,32.9,26.5,30.5,1.53,2.05,14.02,13.82,[]
2024-03-15 09:03:24.500,204.5,2425,20.4,70.9,33.9,25.1,29.5,1.63,2.19,14.18,13.87,[]
2024-03-15 09:03:25.000,205.0,2409,20.7,71.0,32.6,25.4,27.8,2.12,2.19,14.23,13.76,[]
2024-03-15 09:03:25.500,205.5,2394,19.4,71.1,32.4,25.0,27.3,1.31,1.73,13.61,13.94,[]
2024-03-15 09:03:26.000,206.0,2495,20.5,71.2,33.9,26.5,28.7,1.81,2.44,14.66,13.84,[]
2024-03-15 09:03:26.500,206.5,2461,21.2,71.3,32.2,25.4,29.7,1.77,2.95,14.37,13.89,[]
2024-03-15 09:03:27.000,207.0,2470,22.2,71.4,32.9,26.1,28.1,1.39,3.04,14.59,13.85,[]
2024-03-15 09:03:27.500,207.5,2434,20.5,71.5,32.8,29.6,30.4,0.76,2.7,14.41,13.81,[]
2024-03-15 09:03:28.000,208.0,2496,19.3,71.6,33.1,28.1,32.0,1.89,2.21,14.59,13.9,[]
2024-03-15 09:03:28.500,208.5,2514,19.2,71.7,33.3,27.8,30.4,1.22,2.12,14.87,13.89,[]
2024-03-15 09:03:29.000,209.0,2475,19.0,71.8,33.0,26.2,31.8,1.35,1.96,14.42,13.82,[]
2024-03-15 09:03:29.500,209.5,2518,18.9,71.9,32.2,27.1,29.8,0.79,3.26,14.54,13.81,[]
2024-03-15 09:03:30.000,210.0,2537,19.4,72.0,32.6,28.5,28.7,1.48,2.32,14.72,13.85,[]
2024-03-15 09:03:30.500,210.5,2583,19.6,72.1,32.9,26.8,28.9,2.41,2.25,14.71,13.88,[]
2024-03-15 09:03:31.000,211.0,2573,18.9,72.2,32.3,28.3,30.4,2.09,2.15,15.14,13.82,[]
2024-03-15 09:03:31.500,211.5,2585,19.4,72.3,32.6,28.2,35.0,1.61,2.36,15.11,13.76,[]
2024-03-15 09:03:32.000,212.0,2530,19.1,72.4,33.8,28.7,36.4,1.44,2.21,14.62,13.85,[]
2024-03-15 09:03:32.500,212.5,2609,18.5,72.5,33.5,29.5,31.8,1.64,2.24,15.43,13.71,[]
2024-03-15 09:03:33.000,213.0,2572,20.0,72.6,32.6,29.6,32.8,1.34,2.69,15.05,13.85,[]
2024-03-15 09:03:33.500,213.5,2537,20.6,72.7,33.4,31.4,32.9,1.68,2.04,14.9,13.82,[]
2024-03-15 09:03:34.000,214.0,2589,19.7,72.8,33.6,30.0,34.5,1.43,2.17,15.17,13.88,[]
2024-03-15 09:03:34.500,214.5,2626,20.9,72.9,32.3,31.2,34.0,1.91,2.01,15.05,13.86,[]
2024-03-15 09:03:35.000,215.0,2636,19.1,73.0,33.4,30.8,33.3,1.55,2.14,14.81,13.79,[]
2024-03-15 09:03:35.500,215.5,2712,20.2,73.1,32.5,30.6,33.1,2.31,2.29,15.66,13.88,[]
2024-03-15 09:03:36.000,216.0,2613,19.3,73.2,33.5,31.6,33.4,1.51,1.97,15.34,13.8,[]
2024-03-15 09:03:36.500,216.5,2633,19.2,73.3,33.0,30.6,30.2,0.89,2.25,15.06,13.84,[]
2024-03-15 09:03:37.000,217.0,2622,20.6,73.4,33.2,32.2,37.8,1.5,1.82,14.98,13.79,[]
2024-03-15 09:03:37.500,217.5,2660,20.2,73.5,33.3,31.8,33.0,1.78,2.5,15.5,13.8,[]
2024-03-15 09:03:38.000,218.0,2623,19.3,73.6,33.9,32.4,38.1,1.42,2.44,15.3,13.79,[]
2024-03-15 09:03:38.500,218.5,2683,19.9,73.7,32.9,33.1,30.6,1.24,2.32,15.38,13.77,[]
2024-03-15 09:03:39.000,219.0,2679,18.8,73.8,33.6,32.3,33.6,2.27,2.48,15.35,13.89,[]
2024-03-15 09:03:39.500,219.5,2714,20.0,73.9,32.5,31.9,31.6,1.67,2.41,15.85,13.84,[]
2024-03-15 09:03:40.000,220.0,2705,20.4,74.0,34.0,31.6,30.6,1.07,2.05,15.59,13.84,[]
2024-03-15 09:03:40.500,220.5,2693,19.6,74.1,33.5,31.4,31.0,0.93,2.13,15.32,13.76,[]
2024-03-15 09:03:41.000,221.0,2704,20.4,74.2,33.4,33.1,32.0,0.87,2.52,15.41,13.85,[]
2024-03-15 09:03:41.500,221.5,2742,20.5,74.3,32.9,31.9,34.8,1.6,2.8,16.01,13.81,[]
2024-03-15 09:03:42.000,222.0,2689,18.9,74.4,34.4,32.0,34.8,1.02,2.22,15.42,13.81,[]
2024-03-15 09:03:42.500,222.5,2752,19.9,74.5,32.7,34.1,34.2,2.06,1.99,15.51,13.93,[]
2024-03-15 09:03:43.000,223.0,2712,20.7,74.6,33.1,32.9,35.8,2.3,2.06,15.66,13.83,[]
2024-03-15 09:03:43.500,223.5,2750,20.0,74.7,33.2,31.5,30.9,1.18,2.22,15.45,13.82,[]
2024-03-15 09:03:44.000,224.0,2710,20.1,74.8,33.2,33.2,36.7,2.17,2.33,15.33,13.79,[]
2024-03-15 09:03:44.500,224.5,2796,21.1,74.9,32.9,33.7,34.2,0.32,2.59,16.28,13.71,[]
2024-03-15 09:03:45.000,225.0,2729,20.4,75.0,32.4,33.2,31.9,0.71,2.68,15.96,13.72,[]
2024-03-15 09:03:45.500,225.5,2821,18.7,75.1,33.5,34.4,35.3,1.56,2.57,16.07,13.78,[]
2024-03-15 09:03:46.000,226.0,2752,20.4,75.2,33.7,33.7,30.0,1.23,2.46,15.86,13.76,[]
2024-03-15 09:03:46.500,226.5,2781,19.4,75.3,32.6,34.0,33.7,1.59,1.87,16.08,13.82,[]
2024-03-15 09:03:47.000,227.0,2800,21.2,75.4,32.5,33.0,35.1,0.3,2.46,16.18,13.83,[]
